TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description
3034750,200685,201022,1,1093.63,19,Transaction 13068
3040677,201428,201583,3,448.08,38,Transaction 46759
3044341,200613,200872,3,4031.98,43,Transaction 35766
3027766,200745,200268,1,3907.07,34,Transaction 43611
3005051,200196,201243,4,2052.58,6,Transaction 34483
3006652,200929,201184,2,864.97,32,Transaction 3614
3013320,200265,201447,3,2133.84,24,Transaction 47480
3008165,200836,201272,3,2366.63,8,Transaction 39284
3008011,201493,200531,1,2548.13,5,Transaction 28850
3003292,200856,201592,2,4021.59,7,Transaction 45250
3038882,200991,201350,4,353.88,8,Transaction 34750
3000833,201318,201621,4,4453.17,19,Transaction 40677
3008850,200194,201197,3,127.77,23,Transaction 44341
3030329,201314,200603,3,3779.62,15,Transaction 27766
3006792,201591,200696,3,4350.19,17,Transaction 5051
3014905,200613,201414,2,1847.95,21,Transaction 6652
3035700,201605,201057,2,3517.35,47,Transaction 13320
3035803,200078,201251,1,1025.49,46,Transaction 8165
3047875,200875,201312,1,1708.03,9,Transaction 8011
3011741,200135,200797,2,3796.12,21,Transaction 3292
3020992,200080,201207,3,2516.74,1,Transaction 38882
3010351,200500,200093,3,4008.74,27,Transaction 833
3044890,201023,200708,2,3155.25,40,Transaction 8850
3032063,201383,200968,1,4561.7,40,Transaction 30329
3025609,200500,200132,3,3609.35,22,Transaction 6792
3019609,200706,200614,1,2366.71,44,Transaction 14905
3018216,200602,200566,1,869.4,49,Transaction 35700
3024485,201317,201052,1,258.16,36,Transaction 35803
3016197,200804,201533,3,2857.82,9,Transaction 47875
3025420,200325,200656,1,1483.07,14,Transaction 11741
3017499,201324,200948,2,3388.4,34,Transaction 20992
3009308,200210,200880,2,658.45,49,Transaction 10351
3034955,200996,200564,1,1803.51,29,Transaction 44890
3007410,200385,200574,1,2971.58,16,Transaction 32063
3026344,201158,200146,2,1081.93,29,Transaction 25609
3043427,201453,200297,4,2351.51,26,Transaction 19609
3023581,200914,200849,2,2819.99,32,Transaction 18216
3028077,200907,200878,3,628.68,30,Transaction 24485
3016959,201628,200434,4,3081.95,30,Transaction 16197
3002070,200825,201227,4,3724.86,43,Transaction 25420
3015347,201095,200223,3,425.11,11,Transaction 17499
3040052,201345,200837,2,2166.93,37,Transaction 9308
3010727,201630,201136,1,880.85,4,Transaction 34955
3025200,200437,200618,2,3451.17,13,Transaction 7410
3014292,200026,200178,3,2771.56,19,Transaction 26344
3023411,201482,201344,2,3665.56,28,Transaction 43427
3036242,200919,201562,1,4387.15,21,Transaction 23581
3007996,200893,200978,2,1277.54,46,Transaction 28077
3010212,200466,201518,4,1870.7,9,Transaction 16959
3017532,200532,201612,2,3828.64,18,Transaction 2070
3000145,200442,200261,1,697.66,9,Transaction 15347
3008001,201427,200552,2,1380.24,29,Transaction 40052
3022353,200676,201118,2,1191.9,22,Transaction 10727
3040580,200481,200220,2,945.07,25,Transaction 25200
3000746,200355,201271,3,3023.32,38,Transaction 14292
3028375,200933,201181,1,722.48,25,Transaction 23411
3018502,200197,200840,3,4289.91,30,Transaction 36242
3001700,201384,201226,1,1454.1,22,Transaction 7996
3040569,201102,200231,1,2966.9,12,Transaction 10212
3020749,200696,201414,1,3135.8,11,Transaction 17532
3027622,200232,201371,4,4700.18,25,Transaction 145
3019322,200832,201159,2,3460,8,Transaction 22353
3007849,200312,200196,1,2766.97,4,Transaction 40580
3030902,200152,201582,2,433.47,18,Transaction 746
3046375,201471,201148,2,1703.81,2,Transaction 28375
3048830,201206,200194,3,3477.71,26,Transaction 18502
3022630,200935,200776,2,603.79,5,Transaction 1700
3019995,200739,201589,2,2981.58,50,Transaction 40569
3019931,200847,200986,3,2397.69,26,Transaction 20749
3020668,200289,200327,2,1753.23,20,Transaction 27622
3013168,200257,201455,1,298.97,37,Transaction 5148
3040201,201001,201482,3,3656.2,45,Transaction 19322
3009209,200113,200290,2,4510.67,38,Transaction 7849
3022156,201020,201408,1,4562.58,7,Transaction 30902
3006150,200786,201633,3,526.68,20,Transaction 46375
3028968,201340,200374,2,262.65,5,Transaction 48830
3045043,200810,200206,3,825.18,14,Transaction 22630
3024125,201157,200478,2,2830.36,40,Transaction 19995
3024913,200059,201427,1,881.46,15,Transaction 19931
3021658,200019,201502,3,3103.81,26,Transaction 20668
3004351,200093,200917,2,1991.55,32,Transaction 13168
3011737,201279,200868,1,4177.24,13,Transaction 40201
3039108,200067,200763,4,1471.4,44,Transaction 9209
3035561,201425,200020,4,4981.46,11,Transaction 22156
3022908,200179,200716,3,1921.37,6,Transaction 6150
3027656,200077,201092,1,281.14,22,Transaction 28968
3001069,200599,200468,4,334.85,47,Transaction 45043
3003031,200201,200818,2,3714.16,3,Transaction 24125
3041798,201439,200403,3,647.41,17,Transaction 24913
3032017,200356,201416,1,4485.66,31,Transaction 21658
3048147,200993,201004,1,2117.21,32,Transaction 4351
3001879,200061,200609,2,465.15,1,Transaction 11737
3035112,200941,201125,1,1489.78,6,Transaction 39108
3033948,200067,201435,1,4844.81,23,Transaction 35561
3027058,200325,200428,2,2635.16,4,Transaction 22908
3022424,200567,200949,4,1951.83,45,Transaction 27656
3029613,200718,201051,2,1448.32,32,Transaction 1069
3024868,201080,201322,4,610.18,7,Transaction 3031
3023027,200828,201385,3,4338.44,34,Transaction 41798
3001760,200807,200526,1,4302.98,46,Transaction 32017
3014297,200447,201454,2,1198.15,24,Transaction 48147
3033181,200297,200928,4,2797.87,48,Transaction 1879
3039854,201080,200993,1,3953.09,11,Transaction 35112
3035668,200868,200722,2,3435.49,7,Transaction 33948
3034627,201517,201234,1,3992.99,38,Transaction 27058
3008638,200440,200832,3,4721.87,30,Transaction 22424
3021625,200661,201042,3,4169.08,47,Transaction 29613
3022028,200187,200395,2,1530.16,10,Transaction 24868
3037662,200237,200235,4,4419.77,36,Trasaction 23027
3038151,200667,201209,1,2389.04,27,Transaction 1760
3036382,200281,200460,1,4931.23,5,Transaction 14297
3048932,200099,200883,1,3919.93,26,Transaction 33181
3023943,201012,201492,1,3687.88,13,Transaction 39854
3046853,201046,200204,4,4615.7,12,Transaction 35668
3016217,200714,201432,1,3792.05,35,Transaction 34627
3030985,200014,200685,2,1933.91,19,Transaction 8638
3037100,200667,200219,1,1579.61,16,Transaction 21625
3016389,200581,200075,3,2586.38,26,Transaction 22028
3011375,200003,201477,1,2231.94,16,Transaction 37662
3008901,200205,200341,3,659.44,21,Transaction 38151
3044986,200403,201146,1,3957.31,42,Transaction 36382
3047075,201539,200452,1,3226.99,28,Transaction 48932
3008877,200810,200579,2,708.03,14,Transaction 23943
3027442,200841,200688,3,634.53,8,Transaction 46853
3006311,201330,201041,1,1541.58,44,Transaction 16217
3000306,201294,200239,3,3114.24,36,Transaction 30985
3023678,200066,200834,3,1074.13,43,Transaction 37100
3039000,200008,201148,1,2979.85,37,Transaction 16389
3046205,200348,200018,4,1800.47,4,Transaction 11375
3000917,201049,201272,1,2005.9,27,Transaction 8901
3017846,201020,201408,4,3403.17,4,Transaction 44986
3035296,200281,201482,2,1966.85,28,Transaction 47075
3012685,200815,201011,4,1166.06,13,Transaction 8877
3044925,200852,200257,3,1210.98,10,Transaction 27442
3007882,201463,201161,2,3688.56,3,Transaction 6311
3010316,201149,200860,4,4246.48,22,Transaction 306
3048267,201531,201511,3,1406.88,20,Transaction 23678
3021487,201009,201078,3,3415.44,50,Transaction 46205
3014391,201212,200531,2,2483.76,24,Transaction 917
3012833,200434,200267,2,1666.61,46,Transaction 17846
3038240,201462,200912,3,3648.27,14,Transaction 35296
3015408,200578,201377,1,4234.19,24,Transaction 12685
3001162,201047,201465,4,2640.94,17,Transaction 44925
3034256,200445,200728,4,1231.61,11,Transaction 7882
3017098,200386,200427,2,3228.81,4,Transaction 10316
3030945,201172,200129,3,1107.38,22,Transaction 48267
3033241,201397,201553,2,4992.5,17,Transaction 30926
3047899,201539,200393,2,688.2,21,Transaction 21487
3018379,201048,200125,1,2590.13,8,Transaction 14391
3041318,200648,201477,3,4613.49,34,Transaction 12833
3037158,200666,201429,3,300.93,45,Transaction 38240
3004764,200456,201298,3,3112.12,31,Transaction 15408
3038934,200706,200282,1,4192.55,35,Transaction 1162
3033631,200895,201355,1,4534.25,7,Transaction 34256
3035347,201162,200055,3,4630.75,27,Transaction 17098
3037821,200148,201211,1,4398.92,10,Transaction 30945
3047573,201301,200522,4,4618.31,37,Transaction 33241
3023038,200352,201639,2,1381.2,9,Transaction 47899
3037410,201610,201340,3,1610.09,25,Transaction 18379
3014717,200425,200656,1,3641.03,15,Transaction 41318
3025173,200594,201609,2,962.53,27,Transaction 37158
3031731,200367,201207,2,2133.71,29,Transaction 4764
3010299,200145,201627,4,4835.21,10,Transaction 38934
3016646,200018,201020,2,1979.89,39,Transaction 33631
3036959,200595,200841,3,1207,44,Transaction 35347
3006345,201030,201154,1,2895.2,49,Transaction 37821
3030890,200791,200091,1,710.08,2,Transaction 47573
3038674,200827,200272,1,2602.7,23,Transaction 23038
3042790,200517,201206,1,1260.87,3,Transaction 37410
3025041,200906,200339,2,4736.89,37,Transaction 14717
3008554,201322,200609,4,1341.92,2,Transaction 25173
3002960,201312,200862,4,3014.79,16,Transaction 31731
3000644,200748,200530,3,2079.09,12,Transaction 10299
3026426,200039,201021,2,851.48,2,Transaction 16646
3016406,200450,201473,2,4745.9,28,Transaction 36959
3006225,201637,200217,1,4662.22,23,Transaction 6345
3024032,200653,201139,2,2223.23,27,Transaction 30890
3017223,201167,200907,1,3842.88,24,Transaction 38674
3009825,200581,201277,2,1765.75,27,Transaction 42790
3008343,200635,200273,3,161.87,41,Transaction 25041
3009000,200997,200556,3,1409.32,12,Transaction 8554
3043345,200424,200931,2,151.25,24,Transaction 2960
3007244,200690,201055,1,871.47,4,Transaction 644
3020858,200154,200311,2,4017.73,39,Transaction 26426
3037265,200070,200181,1,3342.3,30,Transaction 16406
3017880,201391,200954,2,4836.36,44,Transaction 6225
3008440,200730,200475,1,2464.24,38,Transaction 24032
3035260,200804,200829,2,3792.56,39,Transaction 17223
3001261,200240,200980,2,1971.97,2,Transaction 9825
3009007,200118,200778,1,4740.38,45,Transaction 8343
3004447,201148,200863,2,2596.65,38,Transaction 9000
3013826,201541,201331,3,2070.84,20,Transaction 43345
3022058,201197,200182,2,1642.69,11,Transaction 7244
3007528,200062,201065,3,123.06,44,Transaction 20858
3019387,200253,200771,3,1185.44,36,Transaction 37265
3031719,201411,201482,4,1674.62,26,Transaction 17880
3013107,200884,200915,3,4217.76,22,Transaction 8440
3002877,200051,201529,1,3625.64,31,Transaction 35260
3026822,201372,201076,1,530.3,17,Transaction 1261
3033385,201130,200405,2,975.72,42,Transaction 9007
3015542,200677,201206,1,1865.11,39,Transaction 4447
3048302,200083,200299,3,3398.21,38,Transaction 13826
3000176,201458,200481,1,3974.93,4,Transaction 22058
3016521,201289,201476,3,611.43,34,Transaction 7528
3015270,200798,201400,1,2287.81,44,Transaction 19387
3041733,201600,201538,4,1826.26,1,Transaction 31719
3040663,200654,200673,2,4329.08,10,Transaction 1310g
3029906,200630,201131,1,4013.28,9,Transaction 2877
3018108,201500,200705,2,698.34,42,Transaction 26822
3038555,201457,200054,1,3339.53,1,Transaction 33385
3042894,201069,201011,3,4405.75,20,Transaction 15542
3043604,201596,200342,1,516.12,48,Transaction 48302
3049245,201303,201131,1,92.89,24,Transaction 176
3044850,200730,200503,1,2707.94,50,Transaction 16521
3038438,200070,200708,2,4964.54,19,Transaction 15270
3040369,201613,201456,1,2981.06,18,Transaction 41733
3035255,201300,200229,1,468.87,22,Transaction 40663
3038655,200064,201147,1,426.37,34,Transaction 29906
3027173,200138,200432,1,564.62,9,Transaction 18108
3024411,200137,201342,2,1236.64,40,Transaction 38555
3012616,201065,200566,2,2632.58,12,Transaction 42894
3001504,200420,201557,3,4300.07,15,Transaction 43604
3040107,200599,201122,2,3398.46,1,Transaction 49245
3028855,201250,201401,1,3090.93,33,Transaction 44850
3013645,200506,200978,2,1918.78,32,Transaction 38438
3018561,200908,201313,3,2638.45,29,Transaction 40369
3023601,201316,201650,3,1625.33,43,Transaction 35255
3022285,201161,201042,3,4078.41,50,Transaction 38655
3015584,201628,201206,3,2678.49,16,Transaction 27173
3000314,200088,200919,3,2802.86,6,Transaction 24411
3020129,201560,200076,1,1992.91,48,Transaction 12616
3018826,201495,201601,1,1992.53,28,Transaction 1504
3041608,200068,200636,3,4189.37,43,Transaction 40107
3029038,200305,201587,3,244.35,4,Transaction 28855
3015548,201196,200805,2,1682.4,19,Transaction 13645
3020607,200664,200575,1,3546.62,9,Transaction 18561
3014690,201454,201088,2,3309.47,10,Transaction 23601
3013614,201159,200453,1,1334.52,28,Transaction 22285
3022505,200668,201074,1,2792.69,20,Transaction 15584
3032265,200982,200587,1,1350.74,17,Transaction 314
3010495,201218,200084,1,4209.7,5,Transaction 20129
3033256,200632,200647,2,3964.48,37,Transaction 18826
3003497,200691,200422,2,433.05,37,Transaction 41608
3034408,201325,200760,3,3124.15,20,Transaction 29038
3044825,200280,200802,3,2787.9,35,Transaction 15548
3031181,201256,201503,3,1059.59,43,Transaction 20607
3010374,201383,200155,3,3326.79,33,Transaction 14690
3031975,200679,200140,3,336.72,44,Transaction 13614
3042522,200180,201192,1,2081.05,35,Transaction 22505
3032094,200320,201296,1,1933.93,2,Transaction 32265
3026335,200899,200311,1,2235.49,14,Transaction 10495
3003029,201184,201224,2,121.96,25,Transaction 33256
3043521,201632,200765,1,2036.64,14,Transaction 3497
3047692,201325,201001,3,667.32,12,Transaction 34408
3007773,200991,201075,3,4443.66,25,Transaction 44825
3015281,200886,201153,2,1266.76,28,Transaction 31181
3035362,200410,201445,3,3005.82,24,Transaction 10374
3018879,200681,200491,2,1163.3,13,Transaction 31975
3030529,200436,201303,2,1196.5,34,Transaction 42522
3034045,201613,201604,1,3900.07,6,Transaction 32094
3019254,200287,201438,2,2241.22,39,Transaction 26335
3037914,201421,201465,2,2840.71,35,Transaction 3029
3038753,200915,200857,3,827.72,46,Transaction 43521
3014048,201258,200741,1,3679.56,17,Transaction 47692
3002094,201616,201371,3,2241,9,Transaction 7773
3021031,200378,200065,3,2377.87,24,Transaction 15281
3013484,201582,201234,2,2905.16,11,Transaction 35362
3026078,200909,201423,2,535.11,14,Transaction 18879
3046566,201594,200800,3,4408.96,45,Transaction 30529
3004500,201361,200944,3,2161.97,23,Transaction 34045
3021195,201641,200107,1,2106.55,40,Transaction 19254
3035947,200656,200511,3,3332.09,39,Transaction 37914
3002293,201089,200534,3,299.69,29,Transaction 38753
3034936,200436,201145,3,1776.01,12,Transaction 14048
3026656,201367,200341,2,1063.58,12,Transaction 2094
3002491,200836,200539,3,3680.03,28,Transaction 21031
3001308,200616,200171,3,2335.96,4,Transaction 13484
3047184,200073,201038,2,3586.47,24,Transaction 26078
3047495,200125,200160,3,3037.63,14,Transaction 46566
3028383,200435,201164,2,4962.79,24,Transaction 4500
3033930,200468,200371,2,515.67,48,Transaction 21195
3036400,200740,201015,4,2138.49,22,Transaction 35947
3042617,200133,200058,3,3908.08,18,Transaction 2293
3024502,200414,201151,1,1509.26,19,Transaction 34936
3003398,201001,201574,3,2154.5,8,Transaction 26656
3002344,200806,200017,3,3012.01,12,Transaction 2491
3005348,200123,200522,1,2884.4,48,Transaction 1308
3019831,200322,200682,1,3906.05,26,Transaction 47184
3001807,201312,200914,2,3660.72,23,Transaction 47495
3043931,200412,200975,1,1422.05,2,Transaction 28383
3014234,201061,201433,3,549.51,32,Transaction 33930
3001200,200304,200168,1,4494.19,15,Transaction 36400
3020290,201095,200077,3,66.8,29,Transaction 42617
3012854,200378,201623,2,4458.2,5,Transaction 24502
3010907,200463,201433,1,741.58,27,Transaction 3398
3006684,200356,201372,2,2586.95,37,Transaction 2344
3028151,201490,200118,1,4692.91,50,Transaction 5348
3009403,200788,200337,2,2358.05,23,Transaction 19831
3007968,201563,200346,1,1265.96,20,Transaftion 1807
3017578,201433,200797,2,1408.26,46,Transaction 43931
3003864,201075,200841,4,4360.89,16,Transaction 14234
3011402,200000,200395,2,597.26,44,Transaction 1200
3038433,201207,200479,2,2084.85,27,Transaction 20290
3017841,201306,200061,1,290.69,29,Transaction 12854
3040298,201446,200541,2,4420.44,39,Transaction 10907
3036757,201083,200413,2,1679.94,38,Transaction 6684
3007731,200201,200528,2,3993.73,2,Transaction 28151
3041842,201093,200879,4,658.81,25,Transaction 9403
3009182,201009,200276,1,91.96,32,Transaction 7968
3018622,200645,200596,3,303.01,22,Transaction 17578
3005781,201519,200654,1,2893.88,14,Transaction 3864
3021026,200640,200898,2,926.49,7,Transaction 11402
3034715,200437,200651,1,2094.9,15,Transaction 38433
3002180,200955,200154,2,962.43,19,Transaction 17841
3001231,200931,201157,3,1543.17,29,Transaction 40298
3034580,200789,200340,2,4339.28,31,Transaction 36757
3008601,200780,201159,2,128.26,21,Transaction 7731
3041306,201543,201585,1,2491.02,30,Transaction 41842
3003070,200061,200130,1,107.14,18,Transaction 9182
3018247,201072,200432,3,4062.09,33,Transaction 18622
3009180,201198,200485,1,1263.3,31,Transaction 5781
3033210,200708,200644,1,462.12,30,Transaction 21026
3028566,200448,201332,1,4734.39,45,Transaction 34715
3014651,200104,200559,3,451.53,28,Transaction 2180
3004720,200549,200693,4,3060.95,17,Transaction 1231
3047351,201030,200868,2,3495.38,4,Transaction 34580
3048784,200628,201194,3,3779.85,43,Transaction 8601
3037230,200595,200054,2,4413.67,2,Transaction 41306
3047595,201028,200847,3,3593.85,39,Transaction 3070
3019505,200842,201239,1,1412.13,9,Transaction 18247
3003870,201432,200720,1,2897.58,26,Transaction 9180
3041158,200813,201066,1,2490.03,27,Transaction 33210
3041105,201243,201052,1,1447.37,27,Transaction 28566
3008832,200957,200754,4,330.05,26,Transaction 14651
3031978,200823,201428,4,2582.52,5,Transaction 4720
3012688,201201,200415,3,1615.42,10,Transaction 47351
3018851,200208,200770,2,3583.56,10,Transaction 48784
3017593,200409,201284,3,4551.88,7,Transaction 37230
3044303,201143,200218,4,2185.54,5,Transaction 47595
3004094,200297,200726,4,1575.99,37,Transaction 19505
3005942,200621,201380,4,2265.64,16,Transaction 3870
